,LocationId,TotalCapacity,LocationName,CountOfParticipants,PercetageCapacity,LastUpdatedDateAndTime,LastCount,MinColor,MidColor,MaxColor,MinCapacityRange,MaxCapacityRange,CountCapacityColorEnabled,FacilityId,FacilityName,IsClosed,time_retrived
16,5961,300,B&G Gym 4-6,0,0,2021-11-16T23:02:17.16,35,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637121902.7424245
17,5993,200,Scifres ,0,0,2021-11-16T23:02:17.55,28,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637121902.7424245
18,5972,20,Climbing Wall ,0,0,2021-11-16T22:44:49,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637121902.7424245
19,5969,20,Bouldering Wall,0,0,2021-11-16T23:02:17.97,6,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637121902.7424245
20,5976,300,East Fitness (Strength Equipment),0,0,2021-11-16T23:02:18.377,52,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637121902.7424245
21,5990,50,Olympic Lifting Room ,0,0,2021-11-16T23:02:18.8,7,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637121902.7424245
22,6132,300,MP4 (Table Tennis),0,0,2021-11-16T23:02:19.663,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637121902.7424245
23,6131,100,MP3 (Strength Equipment),0,0,2021-11-16T23:02:20.08,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637121902.7424245
24,7291,300,Colby (Cardio),0,0,2021-11-16T23:02:20.563,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637121902.7424245
25,7290,300,Colby (Strength),0,0,2021-11-16T23:02:20.97,98,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637121902.7424245
26,5985,300,Lower Gym (Badminton & Pickleball),0,0,2021-11-16T23:02:21.377,27,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637121902.7424245
27,5994,300,TREC,0,0,2021-11-16T22:44:49,32,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637121902.7424245
0,6129,100,Upper Track (4th Floor),0,0,2021-11-16T23:02:10.267,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637125502.312564
1,5978,50,Faculty/Staff Workout Area ,0,0,2021-11-16T23:02:10.733,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637125502.312564
2,5995,100,Upper Fitness ,0,0,2021-11-16T23:02:11.173,9,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637125502.312564
3,5996,100,Upper Gym,0,0,2021-11-16T23:02:11.61,30,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637125502.312564
4,6130,100,MAC Court (Cardio),0,0,2021-11-16T23:02:12.423,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637125502.312564
5,7289,50,MAC (badminton),0,0,2021-11-16T23:02:12.83,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637125502.312564
6,6158,100,West Mezzanine (3rd Floor),0,0,2021-11-16T23:02:13.343,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637125502.312564
7,5984,100,Atrium Track (3rd Floor),0,0,2021-11-16T23:02:13.75,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637125502.312564
8,6157,100,East Mezzanine (3rd Floor),0,0,2021-11-16T23:02:14.157,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637125502.312564
9,5988,50,Mindfulness Room ,0,0,2021-11-16T23:02:14.563,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637125502.312564
10,5991,200,Racquetball/Squash Courts ,0,0,2021-11-16T23:02:15.11,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637125502.312564
11,7292,100,Fitness Pavilion (strength),0,0,2021-11-16T23:02:15.517,9,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637125502.312564
12,7293,100,Fitness Pavilion (cardio),0,0,2021-11-16T23:02:15.923,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637125502.312564
13,5981,100,Fitness Loft,0,0,2021-11-16T23:02:16.33,7,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637125502.312564
14,5979,100,Feature Gym,0,0,2021-11-16T23:02:16.737,10,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637125502.312564
15,5960,300,B&G Gym 1-3,0,0,2021-10-21T20:30:24.72,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637125502.312564
16,5961,300,B&G Gym 4-6,0,0,2021-11-16T23:02:17.16,35,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637125502.312564
17,5993,200,Scifres ,0,0,2021-11-16T23:02:17.55,28,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637125502.312564
18,5972,20,Climbing Wall ,0,0,2021-11-16T22:44:49,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637125502.312564
19,5969,20,Bouldering Wall,0,0,2021-11-16T23:02:17.97,6,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637125502.312564
20,5976,300,East Fitness (Strength Equipment),0,0,2021-11-16T23:02:18.377,52,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637125502.312564
21,5990,50,Olympic Lifting Room ,0,0,2021-11-16T23:02:18.8,7,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637125502.312564
22,6132,300,MP4 (Table Tennis),0,0,2021-11-16T23:02:19.663,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637125502.312564
23,6131,100,MP3 (Strength Equipment),0,0,2021-11-16T23:02:20.08,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637125502.312564
24,7291,300,Colby (Cardio),0,0,2021-11-16T23:02:20.563,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637125502.312564
25,7290,300,Colby (Strength),0,0,2021-11-16T23:02:20.97,98,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637125502.312564
26,5985,300,Lower Gym (Badminton & Pickleball),0,0,2021-11-16T23:02:21.377,27,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637125502.312564
27,5994,300,TREC,0,0,2021-11-16T22:44:49,32,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637125502.312564
0,6129,100,Upper Track (4th Floor),0,0,2021-11-16T23:02:10.267,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637143502.205381
1,5978,50,Faculty/Staff Workout Area ,0,0,2021-11-16T23:02:10.733,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637143502.205381
2,5995,100,Upper Fitness ,0,0,2021-11-16T23:02:11.173,9,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637143502.205381
3,5996,100,Upper Gym,0,0,2021-11-16T23:02:11.61,30,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637143502.205381
4,6130,100,MAC Court (Cardio),0,0,2021-11-16T23:02:12.423,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637143502.205381
5,7289,50,MAC (badminton),0,0,2021-11-16T23:02:12.83,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637143502.205381
6,6158,100,West Mezzanine (3rd Floor),0,0,2021-11-16T23:02:13.343,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637143502.205381
7,5984,100,Atrium Track (3rd Floor),0,0,2021-11-16T23:02:13.75,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637143502.205381
8,6157,100,East Mezzanine (3rd Floor),0,0,2021-11-16T23:02:14.157,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637143502.205381
9,5988,50,Mindfulness Room ,0,0,2021-11-16T23:02:14.563,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637143502.205381
10,5991,200,Racquetball/Squash Courts ,0,0,2021-11-16T23:02:15.11,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637143502.205381
11,7292,100,Fitness Pavilion (strength),0,0,2021-11-16T23:02:15.517,9,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637143502.205381
12,7293,100,Fitness Pavilion (cardio),0,0,2021-11-16T23:02:15.923,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637143502.205381
13,5981,100,Fitness Loft,0,0,2021-11-16T23:02:16.33,7,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637143502.205381
14,5979,100,Feature Gym,0,0,2021-11-16T23:02:16.737,10,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637143502.205381
15,5960,300,B&G Gym 1-3,0,0,2021-10-21T20:30:24.72,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637143502.205381
16,5961,300,B&G Gym 4-6,0,0,2021-11-16T23:02:17.16,35,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637143502.205381
17,5993,200,Scifres ,0,0,2021-11-16T23:02:17.55,28,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637143502.205381
18,5972,20,Climbing Wall ,0,0,2021-11-16T22:44:49,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637143502.205381
19,5969,20,Bouldering Wall,0,0,2021-11-16T23:02:17.97,6,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637143502.205381
20,5976,300,East Fitness (Strength Equipment),0,0,2021-11-16T23:02:18.377,52,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637143502.205381
21,5990,50,Olympic Lifting Room ,0,0,2021-11-16T23:02:18.8,7,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637143502.205381
22,6132,300,MP4 (Table Tennis),0,0,2021-11-16T23:02:19.663,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637143502.205381
23,6131,100,MP3 (Strength Equipment),0,0,2021-11-16T23:02:20.08,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637143502.205381
24,7291,300,Colby (Cardio),0,0,2021-11-16T23:02:20.563,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637143502.205381
25,7290,300,Colby (Strength),0,0,2021-11-16T23:02:20.97,98,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637143502.205381
26,5985,300,Lower Gym (Badminton & Pickleball),0,0,2021-11-16T23:02:21.377,27,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637143502.205381
27,5994,300,TREC,0,0,2021-11-16T22:44:49,32,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637143502.205381
0,6129,100,Upper Track (4th Floor),0,0,2021-11-17T06:04:03.643,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637147102.8185308
1,5978,50,Faculty/Staff Workout Area ,0,0,2021-11-17T06:04:04.16,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637147102.8185308
2,5995,100,Upper Fitness ,0,0,2021-11-17T06:04:04.503,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637147102.8185308
3,5996,100,Upper Gym,0,0,2021-11-17T06:04:05.037,47,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637147102.8185308
4,6130,100,MAC Court (Cardio),0,0,2021-11-17T06:04:05.817,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637147102.8185308
5,7289,50,MAC (badminton),0,0,2021-11-17T06:04:06.177,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637147102.8185308
6,6158,100,West Mezzanine (3rd Floor),0,0,2021-11-17T06:04:06.52,5,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637147102.8185308
7,5984,100,Atrium Track (3rd Floor),0,0,2021-11-17T06:04:07.02,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637147102.8185308
8,6157,100,East Mezzanine (3rd Floor),0,0,2021-11-17T06:04:07.363,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637147102.8185308
9,5988,50,Mindfulness Room ,0,0,2021-11-17T06:04:07.723,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637147102.8185308
10,5991,200,Racquetball/Squash Courts ,0,0,2021-11-17T06:04:08.05,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637147102.8185308
11,7292,100,Fitness Pavilion (strength),0,0,2021-11-17T06:04:08.43,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637147102.8185308
12,7293,100,Fitness Pavilion (cardio),0,0,2021-11-17T06:04:08.79,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637147102.8185308
13,5981,100,Fitness Loft,0,0,2021-11-17T06:04:09.363,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637147102.8185308
14,5979,100,Feature Gym,0,0,2021-11-17T06:04:09.723,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637147102.8185308
15,5960,300,B&G Gym 1-3,0,0,2021-10-21T20:30:24.72,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637147102.8185308
16,5961,300,B&G Gym 4-6,0,0,2021-11-17T06:04:10.067,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637147102.8185308
17,5993,200,Scifres ,0,0,2021-11-17T06:04:10.393,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637147102.8185308
18,5972,20,Climbing Wall ,0,0,2021-11-16T22:44:49,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637147102.8185308
19,5969,20,Bouldering Wall,0,0,2021-11-17T06:04:10.833,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637147102.8185308
20,5976,300,East Fitness (Strength Equipment),0,0,2021-11-17T06:04:11.163,12,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637147102.8185308
21,5990,50,Olympic Lifting Room ,0,0,2021-11-17T06:04:11.503,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637147102.8185308
22,6132,300,MP4 (Table Tennis),0,0,2021-11-17T06:04:12.287,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637147102.8185308
23,6131,100,MP3 (Strength Equipment),0,0,2021-11-17T06:04:12.643,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637147102.8185308
24,7291,300,Colby (Cardio),0,0,2021-11-17T06:04:13.02,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637147102.8185308
25,7290,300,Colby (Strength),0,0,2021-11-17T06:04:13.367,12,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637147102.8185308
26,5985,300,Lower Gym (Badminton & Pickleball),0,0,2021-11-17T06:04:13.693,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637147102.8185308
27,5994,300,TREC,0,0,2021-11-16T22:44:49,32,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637147102.8185308
0,6129,100,Upper Track (4th Floor),0,0,2021-11-17T07:03:16.483,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637150702.382767
1,5978,50,Faculty/Staff Workout Area ,0,0,2021-11-17T07:03:16.987,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637150702.382767
2,5995,100,Upper Fitness ,0,0,2021-11-17T07:03:17.313,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637150702.382767
3,5996,100,Upper Gym,0,0,2021-11-17T07:03:17.657,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637150702.382767
4,6130,100,MAC Court (Cardio),0,0,2021-11-17T07:03:18.657,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637150702.382767
5,7289,50,MAC (badminton),0,0,2021-11-17T07:03:19.3,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637150702.382767
6,6158,100,West Mezzanine (3rd Floor),0,0,2021-11-17T07:03:19.627,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637150702.382767
7,5984,100,Atrium Track (3rd Floor),0,0,2021-11-17T07:03:19.953,1,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637150702.382767
8,6157,100,East Mezzanine (3rd Floor),0,0,2021-11-17T07:03:20.317,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637150702.382767
9,5988,50,Mindfulness Room ,0,0,2021-11-17T07:03:20.657,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637150702.382767
10,5991,200,Racquetball/Squash Courts ,0,0,2021-11-17T07:03:20.983,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637150702.382767
11,7292,100,Fitness Pavilion (strength),0,0,2021-11-17T07:03:21.313,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637150702.382767
12,7293,100,Fitness Pavilion (cardio),0,0,2021-11-17T07:03:21.627,7,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637150702.382767
13,5981,100,Fitness Loft,0,0,2021-11-17T07:03:21.923,15,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637150702.382767
14,5979,100,Feature Gym,0,0,2021-11-17T07:03:22.267,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637150702.382767
15,5960,300,B&G Gym 1-3,0,0,2021-10-21T20:30:24.72,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637150702.382767
16,5961,300,B&G Gym 4-6,0,0,2021-11-17T07:03:22.58,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637150702.382767
17,5993,200,Scifres ,0,0,2021-11-17T07:03:22.907,9,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637150702.382767
18,5972,20,Climbing Wall ,0,0,2021-11-16T22:44:49,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637150702.382767
19,5969,20,Bouldering Wall,0,0,2021-11-17T07:03:23.233,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637150702.382767
20,5976,300,East Fitness (Strength Equipment),0,0,2021-11-17T07:03:23.547,35,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637150702.382767
21,5990,50,Olympic Lifting Room ,0,0,2021-11-17T07:03:23.86,4,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637150702.382767
22,6132,300,MP4 (Table Tennis),0,0,2021-11-17T07:03:24.53,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637150702.382767
23,6131,100,MP3 (Strength Equipment),0,0,2021-11-17T07:03:24.877,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637150702.382767
24,7291,300,Colby (Cardio),0,0,2021-11-17T07:03:25.203,5,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637150702.382767
25,7290,300,Colby (Strength),0,0,2021-11-17T07:03:25.53,42,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637150702.382767
26,5985,300,Lower Gym (Badminton & Pickleball),0,0,2021-11-17T07:03:25.86,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637150702.382767
27,5994,300,TREC,0,0,2021-11-16T22:44:49,32,#ffc90e,,#ed1c24,60,90,True,976,Operations,True,1637150702.382767
0,6129,100,Upper Track (4th Floor),0,0,2021-11-17T08:00:18.193,2,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637154302.5183609
1,5978,50,Faculty/Staff Workout Area ,0,0,2021-11-17T08:00:18.737,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637154302.5183609
2,5995,100,Upper Fitness ,0,0,2021-11-17T08:00:19.077,12,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637154302.5183609
3,5996,100,Upper Gym,0,0,2021-11-17T08:00:19.55,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637154302.5183609
4,6130,100,MAC Court (Cardio),0,0,2021-11-17T08:00:20.593,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637154302.5183609
5,7289,50,MAC (badminton),0,0,2021-11-17T08:00:20.937,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637154302.5183609
6,6158,100,West Mezzanine (3rd Floor),0,0,2021-11-17T08:00:21.267,0,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637154302.5183609
7,5984,100,Atrium Track (3rd Floor),0,0,2021-11-17T08:00:21.61,3,#ffc90e,,#ed1c24,60,90,True,976,Operations,False,1637154302.5183609
